,Positions,Locations,Categories
0,Senior Analytics Engineer,Bay Area or Remote,Data Science
1,Senior Backend Engineer - LatAm,Remote,Engineering
2,Senior Frontend Engineer - LatAm,Remote,Engineering
3,Senior Full-Stack Engineer - LatAm,Remote,Engineering
4,Demand Marketing Manager,Bay Area or Remote,Marketing
5,Portfolio Marketing Manager,Bay Area or Remote,Marketing
