,Positions,Locations,Categories
0,Account Manager,San Francisco,Customer Success
1,Community Manager and Customer Advocate,San Francisco,Customer Success
2,Customer Success Lead,San Francisco,Customer Success
3,Sales Engineer,San Francisco,Engineering
4,Senior Front End React Developer,San Francisco,Engineering
5,Senior Python/AWS Developer,San Francisco,Engineering
6,Senior Robotic Software Developer,San Francisco,Engineering
7,Senior UI/UX Designer,San Francisco,Product
8,Enterprise Account Executive,San Francisco,Sales
