,Positions,Locations,Categories
0,Data Engineer,"Oakland, CA",Engineering
1,Software Engineer,"Oakland, CA",Engineering
2,Product Lead,"Oakland, CA",Product
3,Account Executive,"Oakland, CA",Sales
4,Account Manager,"San Francisco, CA",Sales
5,Pricing Strategist,"San Francisco, CA",Sales
