,Positions,Locations,Categories
0,UX Design Lead,"El Segundo, CA",Design – Design
1,QA Engineer,"El Segundo, CA",Engineering – Engineering
2,Software Engineer - Full Stack,"El Segundo, CA",Engineering – Engineering
3,Sr. Delivery Manager,"El Segundo, CA",PMO – PMO
4,Senior Research Associate,"El Segundo, CA",Research – Research
