,Positions,Locations,Categories
0,Junior Software Engineer / DevOps Engineer,"Detroit, MI / NYC / Troy, NY / Remote",Engineering – Junior Software Engineer
1,Mid-level Software Engineer / DevOps Engineer,"Detroit, MI / NYC / Troy, NY / Remote",Engineering – Mid-level Software Engineer
2,Senior Software Engineer / DevOps Engineer,"Detroit, MI / NYC / Troy, NY / Remote",Engineering – Senior Software Engineer
