,Positions,Locations,Categories
0,Lead Designer,"San Francisco, CA",Design
1,Senior Data Engineer,Remote,Engineering
2,Senior Front-End Software Engineer,"San Francisco, CA",Engineering
3,Senior Software Engineer,"San Francisco, CA",Engineering
4,Sales Manager,"San Francisco, CA",Growth
