,Positions,Locations,Categories
0,"Senior Software Engineer, Back End","New York, NY",* Technology – Engineering
1,"Cardiologist, Full-time","New York, NY",Clinic – Clinical Care Team
2,"Cardiologist, Part-time","New York, NY",Clinic – Clinical Care Team
3,Director of Clinical Operations,"New York, NY",Clinic – Clinical Care Team
4,Echo/Vascular Technician,"New York, NY",Clinic – Clinical Care Team
5,Patient Care Coordinator,"New York, NY",Clinic – Clinical Care Team
6,"TeleCardiologist, Remote","New York, NY",Clinic – Clinical Care Team
7,Partner Account Manager,"New York, NY",Operations – Account Management
