,Positions,Locations,Categories
0,Accounting Manager,"New York, NY",Operations – Finance
1,Name Your Job,"New York, NY",Operations – General
2,Senior UX Architect,"New York, NY",Product – Product Design
3,"Product Engineer, Platform","New York, NY",Product – Product Management
4,"Product Manager, Cloud","New York, NY",Product – Product Management
5,EMEA Application Engineer,Munich,Sales & Marketing – Application Engineering
6,Director of Marketing,"New York, NY",Sales & Marketing – Marketing
7,"Regional Sales Manager EMEA, East",Munich,Sales & Marketing – Sales
8,C++ Graphics Engineer,Munich,Software Engineers – UX
