,Positions,Locations,Categories
0,Senior Staff Accountant,"San Diego, CA",Accounting
1,Senior Software Product Manager,"Austin, TX",Product and User Experience
2,Senior Software Developer,"Dallas, TX",Software Engineering
3,Senior Software Developer,"Austin, TX",Software Engineering
4,Senior Software Developer,Remote,Software Engineering
